COD_TRANSACAO,NUM_CONTA,DATA_TRANSACAO,NOME_TRANSACAO,VALOR_TRANSACAO
1161,110,2013-10-18 20:11:20.999,Compra Crédito,-33.770000000000000
1162,691,2022-09-15 11:17:26.316,Compra Débito,-17.070000000000000
1163,864,2019-01-30 17:08:05.824,Compra Crédito,-79.220000000000000
1164,297,2021-07-01 16:03:37.661,Compra Débito,-12.780000000000000
1165,94,2020-09-23 19:47:04.271,Compra Crédito,-229.910000000000000
1166,591,2016-02-15 12:01:09.149,Compra Crédito,-25.140000000000000
1167,597,2020-07-02 11:02:18.285,Compra Débito,-20.360000000000000
1168,528,2014-02-04 01:58:17.947,Compra Débito,-57.480000000000000
1169,967,2021-05-07 03:26:52.521,Compra Crédito,-5.560000000000000
1170,31,2016-11-10 09:54:58.143,Compra Crédito,-37.800000000000000
1171,728,2021-06-09 20:40:23.847,Compra Crédito,-20.060000000000000
1172,642,2015-10-27 11:15:43.341,Compra Débito,-10.830000000000000
1173,321,2015-10-10 12:47:52.264,Compra Débito,-21.330000000000000
1174,682,2015-11-20 16:06:28.695,Depósito em espécie,23.830000000000000
1175,408,2020-06-15 10:17:32.604,Compra Crédito,-25.210000000000000
1176,792,2018-01-06 04:35:58.339,Compra Débito,-33.550000000000000
1177,659,2015-04-26 14:48:07.393,Depósito em espécie,108.470000000000000
1178,402,2013-02-28 22:29:33.264,Compra Crédito,-135.930000000000000
1179,748,2019-01-10 20:13:43.145,Compra Crédito,-46.280000000000000
1180,483,2022-11-15 02:14:32.703,Compra Débito,-17.880000000000000
1181,747,2019-10-10 01:46:00.486,Compra Crédito,-20.410000000000000
1182,559,2013-09-15 07:52:03.019,Compra Crédito,-50.120000000000000
1183,87,2021-01-09 10:48:56.053,Compra Débito,-24.650000000000000
1184,329,2015-07-10 05:58:01.053,Compra Crédito,-11.940000000000000
1185,380,2021-12-24 19:35:51.283,Compra Crédito,-222.450000000000000
1186,608,2011-02-24 16:10:47.346,Depósito em espécie,49.750000000000000
1187,439,2018-06-21 17:29:52.385,Compra Débito,-10.080000000000000
1188,483,2022-11-16 03:07:49.399,Compra Crédito,-50.690000000000000
1189,663,2015-01-28 04:39:37.151,Compra Débito,-40.380000000000000
1190,443,2016-03-08 10:01:13.352,Compra Débito,-35.360000000000000
1191,721,2022-01-09 05:32:46.328,Compra Crédito,-26.640000000000000
1192,333,2015-05-14 03:50:13.827,Compra Débito,-29.070000000000000
1193,250,2016-12-30 18:28:56.963,Compra Débito,-29.720000000000000
1194,250,2017-01-02 10:25:12.940,Compra Crédito,-30.500000000000000
1195,996,2021-08-26 09:41:14.248,Pix - Realizado,-116.800000000000000
1196,906,2021-05-24 07:59:35.200,Depósito em espécie,69.310000000000000
1197,868,2021-04-10 04:02:51.225,Compra Débito,-24.810000000000000
1198,176,2018-03-29 19:53:11.450,Compra Crédito,-36.230000000000000
1199,419,2020-07-11 19:55:10.992,Compra Crédito,-34.400000000000000
1200,311,2021-10-28 02:32:44.526,Compra Débito,-60.240000000000000
1201,842,2019-06-22 08:14:25.545,Compra Débito,-69.790000000000000
1202,749,2015-06-08 18:10:27.824,TED - Recebido,51425.000000000000000
1203,948,2019-11-11 03:55:39.621,Compra Crédito,-24.920000000000000
1204,872,2018-09-26 15:09:59.218,Compra Débito,-52.540000000000000
1205,129,2022-07-17 22:41:46.726,Compra Débito,-80.960000000000000
1206,475,2017-09-10 23:10:13.261,Compra Crédito,-45.630000000000000
1207,343,2021-04-14 03:48:18.895,Pix - Recebido,625.800000000000000
1208,61,2013-01-25 17:00:43.643,Compra Crédito,-90.060000000000000
1209,87,2021-01-09 11:00:01.722,Compra Débito,-52.520000000000000
1210,660,2014-12-10 14:32:27.026,Compra Crédito,-58.780000000000000
1211,117,2014-10-20 17:20:09.594,Compra Crédito,-27.340000000000000
1212,398,2020-02-08 10:13:06.699,Compra Débito,-46.890000000000000
1213,360,2012-03-03 01:41:50.554,Compra Crédito,-45.460000000000000
1214,88,2018-09-14 01:06:53.835,Compra Débito,-208.460000000000000
1215,583,2019-07-01 13:21:13.005,Compra Crédito,-45.340000000000000
1216,218,2015-07-23 15:14:25.685,Compra Crédito,-69.380000000000000
1217,515,2016-03-09 10:03:25.777,TED - Recebido,6105.000000000000000
1218,645,2022-11-06 17:42:55.644,Compra Crédito,-37.940000000000000
1219,15,2019-02-21 12:24:53.982,Compra Débito,-121.720000000000000
1220,390,2022-01-08 16:15:04.425,Saque,-156.478091330606160
1221,851,2020-01-03 11:17:53.711,Compra Débito,-27.370000000000000
1222,846,2021-10-23 02:25:13.653,Pix - Recebido,3560.400000000000000
1223,633,2019-09-06 15:49:09.068,Compra Crédito,-22.970000000000000
1224,493,2020-11-04 20:31:44.900,Compra Crédito,-75.140000000000000
1225,529,2018-03-09 12:16:11.385,Pagamento de boleto,-1135.800000000000000
1226,902,2019-02-10 22:10:33.127,Compra Débito,-26.770000000000000
1227,619,2022-04-23 00:40:21.650,Compra Crédito,-87.190000000000000
1228,557,2018-10-14 11:21:31.036,Compra Débito,-22.340000000000000
1229,225,2017-08-18 10:44:36.073,Compra Débito,-50.300000000000000
1230,601,2015-10-09 20:00:21.114,Compra Crédito,-24.660000000000000
1231,53,2022-10-21 02:58:37.539,Pix - Realizado,-113.100000000000010
1232,414,2012-07-11 16:34:04.552,Compra Crédito,-35.820000000000000
1233,843,2019-03-21 18:38:17.040,Compra Crédito,-153.790000000000000
1234,699,2022-05-30 00:40:30.200,Compra Crédito,-73.600000000000000
1235,965,2015-09-02 08:41:24.652,Saque,-38.020249053047640
1236,645,2022-11-26 15:03:48.693,TED - Recebido,45365.000000000000000
1237,415,2014-09-27 06:54:18.476,Compra Débito,-49.880000000000000
1238,623,2021-09-08 09:04:56.856,Compra Crédito,-79.790000000000000
1239,657,2014-09-05 00:22:45.060,Compra Débito,-10.170000000000000
1240,563,2020-12-28 16:40:36.556,Compra Débito,-8.860000000000000
1241,374,2018-09-30 11:05:33.316,Compra Crédito,-37.750000000000000
1242,361,2016-05-07 13:08:09.509,Compra Débito,-42.930000000000000
1243,690,2014-12-03 02:51:26.560,Compra Crédito,-20.190000000000000
1244,982,2017-05-10 06:14:13.673,Compra Débito,-228.280000000000000
1245,578,2022-08-19 17:19:00.932,Pix - Recebido,605.700000000000000
1246,288,2018-10-23 05:19:31.134,Depósito em espécie,13.450000000000000
1247,733,2022-01-19 13:01:03.557,Pix - Realizado,-59.000000000000000
1248,663,2015-01-31 12:45:43.133,Compra Crédito,-232.640000000000000
1249,570,2019-03-07 11:23:10.391,Depósito em espécie,250.410000000000000
1250,50,2020-03-28 05:49:26.513,Compra Crédito,-45.650000000000000
1251,172,2017-01-21 19:54:06.999,Compra Crédito,-41.010000000000000
1252,268,2018-03-16 20:08:09.614,Compra Crédito,-45.050000000000000
1253,391,2018-12-29 12:18:16.516,Transferência entre CC - Débito,-78.200000000000000
1254,113,2022-03-09 22:19:49.481,Compra Crédito,-17.650000000000000
1255,996,2021-08-31 13:12:17.834,Pix - Recebido,483.200000000000000
1256,718,2014-05-23 06:39:53.168,Compra Débito,-8.470000000000000
1257,666,2022-04-21 03:02:35.846,Pix - Recebido,148.700000000000000
1258,984,2013-12-21 02:05:04.752,Compra Crédito,-52.460000000000000
1259,762,2019-05-27 03:52:12.095,Compra Crédito,-29.500000000000000
1260,726,2018-10-26 18:59:49.591,Compra Crédito,-54.520000000000000
1261,793,2022-12-28 16:43:18.881,Pix - Recebido,150.000000000000000
1262,589,2019-08-21 10:08:55.714,Compra Débito,-13.170000000000000
1263,115,2020-05-11 12:17:03.541,Compra Crédito,-78.270000000000000
1264,4,2019-06-27 08:53:02.446,Compra Débito,-70.450000000000000
1265,804,2022-01-05 22:38:58.168,Compra Crédito,-46.870000000000000
1266,302,2020-05-12 07:45:58.272,Compra Crédito,-81.290000000000000
1267,964,2019-04-02 15:13:39.912,Depósito em espécie,31.400000000000000
1268,563,2021-01-20 06:17:49.885,Pix - Recebido,355.300000000000000
1269,693,2016-11-11 03:28:48.031,Compra Débito,-54.240000000000000
1270,531,2011-02-20 19:55:04.064,Compra Crédito,-13.590000000000000
1271,280,2016-10-28 23:46:08.196,Compra Débito,-13.490000000000000
1272,355,2022-07-23 03:41:58.312,Compra Débito,-14.450000000000000
1273,610,2021-03-17 11:54:02.268,Compra Crédito,-9.880000000000000
1274,980,2019-06-10 02:13:42.071,Compra Crédito,-28.870000000000000
1275,550,2020-07-12 06:23:01.958,Compra Débito,-39.800000000000000
1276,770,2021-03-27 07:38:22.437,Compra Crédito,-4.270000000000000
1277,960,2019-03-25 19:21:54.127,Compra Débito,-135.400000000000000
1278,281,2019-10-04 07:34:24.855,Compra Débito,-45.100000000000000
1279,602,2020-07-21 22:00:35.519,Compra Débito,-37.950000000000000
1280,795,2019-11-25 16:02:43.768,Compra Crédito,-224.100000000000000
1281,231,2017-06-09 02:50:16.831,Compra Débito,-11.940000000000000
1282,993,2019-09-29 14:19:06.690,Compra Débito,-42.110000000000000
1283,979,2022-12-25 20:17:10.792,Pix - Realizado,-173.900000000000000
1284,745,2019-02-14 02:30:59.268,Compra Débito,-56.870000000000000
1285,190,2022-08-26 01:50:05.619,Pix - Recebido,464.700000000000000
1286,267,2020-04-18 14:32:31.397,Compra Crédito,-18.800000000000000
1287,835,2022-07-10 05:13:42.063,Compra Débito,-45.070000000000000
1288,312,2022-09-17 04:07:52.708,Pix - Realizado,-818.300000000000000
1289,145,2022-11-10 00:59:00.494,Compra Crédito,-6.040000000000000
1290,339,2020-08-21 14:00:02.063,Compra Crédito,-106.850000000000000
1291,725,2019-05-24 08:51:46.447,Compra Crédito,-3.950000000000000
1292,469,2018-04-12 16:17:56.127,Compra Crédito,-15.370000000000000
1293,287,2018-12-03 22:16:03.074,Compra Crédito,-57.980000000000000
1294,542,2016-03-29 22:24:52.431,Compra Crédito,-4.360000000000000
1295,379,2012-01-25 06:57:02.363,Compra Crédito,-27.470000000000000
1296,411,2012-11-16 05:54:08.020,Compra Crédito,-68.670000000000000
1297,172,2017-01-22 02:39:56.328,Compra Crédito,-17.880000000000000
1298,72,2022-08-29 23:16:40.244,Pix - Recebido,1010.199999999999900
1299,976,2015-04-30 02:09:17.537,Saque,-84.057651187922630
1300,930,2022-05-30 17:30:28.591,Depósito em espécie,8.230000000000000
1301,234,2020-05-05 15:21:14.530,Compra Crédito,-16.910000000000000
1302,272,2013-08-23 07:38:58.809,Compra Débito,-35.160000000000000
1303,588,2016-05-22 04:13:08.147,Compra Crédito,-8.130000000000000
1304,161,2019-10-26 06:59:13.104,Compra Crédito,-8.980000000000000
1305,587,2020-06-07 20:40:46.490,Compra Crédito,-24.240000000000000
1306,11,2021-10-06 20:26:58.819,Compra Crédito,-37.220000000000000
1307,71,2022-03-12 20:37:44.079,Saque,-135.810272724384650
1308,76,2014-08-08 12:42:31.849,Compra Crédito,-130.330000000000000
1309,261,2012-01-29 17:09:05.205,Compra Crédito,-9.270000000000000
1310,834,2015-07-23 12:03:25.216,Compra Débito,-56.360000000000000
1311,572,2015-02-10 03:38:46.692,Compra Débito,-94.160000000000000
1312,167,2018-10-06 09:58:08.168,Compra Crédito,-31.460000000000000
1313,679,2015-10-26 20:08:30.864,Compra Débito,-30.130000000000000
1314,954,2018-03-29 16:30:31.030,Compra Crédito,-25.840000000000000
1315,225,2017-10-23 09:07:30.769,Compra Débito,-7.900000000000000
1316,256,2021-10-17 12:32:03.443,Pix - Realizado,-92.600000000000000
1317,545,2019-10-25 01:01:41.709,Compra Crédito,-27.570000000000000
1318,101,2019-01-27 11:18:55.832,Compra Crédito,-64.670000000000000
1319,987,2017-05-12 01:30:28.996,Compra Crédito,-45.400000000000000
1320,321,2015-10-10 15:03:33.518,Compra Crédito,-29.050000000000000
1321,316,2019-09-17 14:12:32.515,Compra Crédito,-95.890000000000000
1322,85,2021-03-02 07:20:55.032,Saque,-23.423351469100545
1323,857,2014-07-26 13:43:16.485,Compra Crédito,-23.740000000000000
1324,241,2020-10-29 03:40:37.961,Saque,-1152.841316263542200
1325,69,2019-12-01 12:46:28.646,Compra Crédito,-57.750000000000000
1326,347,2019-12-24 15:37:17.266,Depósito em espécie,17.520000000000000
1327,285,2018-05-26 17:37:53.700,Compra Débito,-72.270000000000000
1328,120,2019-03-31 14:24:08.404,Compra Crédito,-11.000000000000000
1329,974,2020-10-15 23:30:51.895,Compra Crédito,-83.740000000000000
1330,827,2019-06-27 12:00:01.361,Compra Débito,-17.480000000000000
1331,535,2019-02-18 14:50:34.234,Depósito em espécie,28.420000000000000
1332,18,2013-01-19 11:48:37.899,Compra Crédito,-40.430000000000000
1333,439,2018-06-22 02:37:27.552,Compra Débito,-33.660000000000000
1334,153,2021-02-13 21:18:12.140,Pix - Recebido,366.400000000000000
1335,626,2022-02-22 17:55:11.779,Pix - Recebido,124.500000000000000
1336,178,2022-03-24 15:39:11.497,Compra Crédito,-21.890000000000000
1337,46,2019-03-09 20:19:47.597,Compra Crédito,-25.640000000000000
1338,886,2019-09-26 05:42:34.966,Compra Crédito,-24.120000000000000
1339,126,2015-08-22 18:46:40.038,Compra Crédito,-51.540000000000000
1340,71,2022-03-12 21:18:09.989,Pagamento de boleto,-406.800000000000000
1341,600,2015-02-25 09:28:10.553,Compra Débito,-91.510000000000000
1342,64,2022-04-29 12:16:30.000,Pix - Recebido,223.900000000000000
1343,35,2018-09-29 05:17:05.290,Compra Crédito,-38.430000000000000
1344,616,2018-03-16 19:50:50.457,Compra Débito,-26.800000000000000
1345,882,2018-07-11 05:50:19.575,Compra Crédito,-85.320000000000000
1346,928,2020-11-04 06:22:21.045,Compra Débito,-81.780000000000000
1347,666,2022-04-21 03:04:37.185,Pix - Realizado,-640.900000000000100
1348,483,2022-11-16 05:07:10.301,Pix - Recebido,792.000000000000000
1349,572,2015-02-12 01:25:18.419,Compra Débito,-23.630000000000000
1350,888,2021-04-01 23:17:46.549,Compra Crédito,-70.960000000000000
1351,971,2013-05-18 15:21:31.457,Compra Crédito,-65.800000000000000
1352,106,2017-10-06 09:45:34.110,Compra Crédito,-62.710000000000000
1353,999,2020-03-04 16:05:12.138,Compra Crédito,-24.300000000000000
1354,701,2019-05-14 00:00:44.467,Depósito em espécie,21.910000000000000
1355,899,2021-03-11 01:41:14.921,Pix - Recebido,1176.100000000000000
1356,483,2022-11-23 07:15:26.573,Compra Crédito,-108.520000000000000
1357,679,2015-10-26 23:38:13.637,Compra Crédito,-47.360000000000000
1358,673,2017-12-28 04:08:13.225,Compra Crédito,-63.130000000000000
1359,478,2017-10-04 14:44:23.809,Compra Crédito,-43.180000000000000
1360,311,2021-10-28 13:13:00.944,Compra Crédito,-15.080000000000000
1361,679,2015-10-27 14:16:56.295,Compra Crédito,-27.500000000000000
1362,6,2017-11-22 01:36:21.241,Compra Crédito,-89.080000000000000
1363,554,2017-10-29 15:25:42.467,Compra Crédito,-29.980000000000000
1364,516,2014-03-25 03:23:10.038,Compra Crédito,-73.480000000000000
1365,513,2017-08-21 12:50:43.606,Compra Crédito,-34.160000000000000
1366,508,2018-10-27 13:43:48.157,Depósito em espécie,15.860000000000000
1367,620,2019-01-28 17:34:08.720,Compra Crédito,-53.350000000000000
1368,854,2021-02-14 19:13:46.529,Compra Crédito,-73.830000000000000
1369,962,2018-09-28 21:57:33.409,Depósito em espécie,18.570000000000000
1370,254,2022-11-14 04:22:18.602,Compra Crédito,-111.530000000000000
1371,286,2022-05-09 06:16:48.479,Compra Débito,-13.710000000000000
1372,560,2018-01-05 14:27:01.727,Compra Crédito,-21.720000000000000
1373,28,2016-07-16 08:20:56.938,Saque,-44.789568833267080
1374,847,2018-09-30 18:02:29.196,Compra Débito,-33.880000000000000
1375,803,2021-03-18 13:41:32.402,Compra Crédito,-102.970000000000000
1376,641,2020-09-12 12:01:36.791,Compra Débito,-17.550000000000000
1377,499,2018-01-19 22:39:17.835,Compra Crédito,-14.640000000000000
1378,402,2013-03-01 03:01:47.344,Compra Débito,-46.820000000000000
1379,364,2021-12-25 05:42:31.968,Pix - Realizado,-210.600000000000000
1380,334,2022-06-25 22:09:42.411,Compra Crédito,-26.010000000000000
1381,57,2013-03-20 04:58:02.041,Compra Débito,-18.990000000000000
1382,594,2018-01-21 08:55:36.765,Compra Débito,-10.630000000000000
1383,466,2018-02-25 11:13:51.783,Compra Débito,-55.860000000000000
1384,58,2014-05-07 21:48:35.364,Compra Débito,-8.730000000000000
1385,489,2020-04-24 17:47:29.999,Compra Débito,-28.200000000000000
1386,523,2019-01-13 23:55:24.788,Compra Crédito,-15.600000000000000
1387,126,2015-08-22 20:10:50.913,Compra Crédito,-5.560000000000000
1388,101,2019-01-27 11:47:32.192,Compra Crédito,-48.530000000000000
1389,294,2015-03-10 05:31:43.285,Compra Débito,-5.550000000000000
1390,975,2013-12-01 08:49:13.803,Compra Débito,-206.600000000000000
1391,881,2018-04-07 05:22:33.895,Compra Crédito,-38.400000000000000
1392,918,2014-08-28 12:21:01.553,Compra Crédito,-132.360000000000000
1393,410,2018-08-07 17:19:44.308,Compra Débito,-24.750000000000000
1394,877,2019-03-06 22:49:18.589,Compra Débito,-25.440000000000000
1395,438,2020-04-06 13:12:34.108,Compra Crédito,-56.540000000000000
1396,714,2015-09-30 18:43:13.772,Compra Débito,-69.110000000000000
1397,179,2012-10-14 15:37:12.737,Transferência entre CC - Crédito,331.200000000000000
1398,411,2012-12-04 02:52:08.874,Compra Crédito,-75.960000000000000
1399,669,2015-01-16 10:43:07.897,Compra Crédito,-80.620000000000000
1400,928,2020-11-04 06:28:12.842,Saque,-73.828661506019930
1401,561,2018-07-11 13:43:49.604,Compra Crédito,-25.960000000000000
1402,719,2022-01-11 11:48:24.227,Compra Crédito,-7.340000000000000
1403,770,2021-03-28 00:14:30.527,Pix - Recebido,1057.200000000000000
1404,934,2014-06-28 08:44:30.421,Compra Débito,-23.560000000000000
1405,215,2021-05-27 02:47:27.672,Compra Crédito,-19.140000000000000
1406,821,2022-06-26 20:10:33.419,Compra Débito,-71.290000000000000
1407,347,2020-11-10 02:07:29.279,Depósito em espécie,84.250000000000000
1408,522,2022-12-24 08:16:00.520,Compra Crédito,-19.250000000000000
1409,488,2017-09-29 13:32:06.308,Compra Crédito,-22.340000000000000
1410,704,2016-10-10 18:40:22.607,Compra Crédito,-56.140000000000000
1411,266,2018-06-30 13:33:56.225,Compra Crédito,-10.970000000000000
1412,320,2014-09-05 10:43:41.796,Depósito em espécie,130.280000000000000
1413,452,2022-03-16 02:06:25.825,Pix - Realizado,-143.300000000000000
1414,613,2010-01-28 10:39:59.740,Compra Débito,-25.480000000000000
1415,736,2016-10-27 12:53:44.273,Compra Crédito,-84.640000000000000
1416,741,2020-06-13 17:16:17.088,Saque,-95.369419871645050
1417,882,2019-12-26 06:38:05.575,Compra Crédito,-49.890000000000000
1418,295,2017-07-02 17:54:06.998,Depósito em espécie,30.390000000000000
