COD_PROPOSTA,COD_CLIENTE,COD_COLABORADOR,DATA_ENTRADA_PROPOSTA,TAXA_JUROS_MENSAL,VALOR_PROPOSTA,VALOR_FINANCIAMENTO,VALOR_ENTRADA,VALOR_PRESTACAO,QUANTIDADE_PARCELAS,CARENCIA,STATUS_PROPOSTA
716,808,18,2012-05-08 15:02:05.584,0.0102,66850.4840614827800,109655.87,42805.38593851721000,1340.837241682311300,70,1,Validação documentos
717,126,88,2021-09-27 02:24:28.427,0.0117,44602.4299549289640,55730.11,11127.68004507103600,1350.248880390900200,42,1,Validação documentos
718,422,75,2021-12-27 18:44:18.600,0.0091,84096.7984911592500,142958.88,58862.08150884076000,1950.263274698072000,55,2,Aprovada
719,656,62,2019-08-24 02:24:48.903,0.0155,6993.7922691970310,10378.03,3384.23773080296950,409.369226969349800,20,6,Aprovada
720,865,90,2013-07-11 09:42:59.082,0.0161,77044.9398095254000,96277.52,19232.58019047460800,1611.071128342969600,92,0,Em análise
721,261,46,2015-09-15 15:26:53.557,0.0195,112048.3437016202100,166311.71,54263.36629837979000,12441.342961714220000,10,0,Enviada
722,965,15,2022-04-16 15:14:11.278,0.0208,128445.0508171546500,243893.26,115448.20918284536000,3767.020707839920300,60,5,Em análise
723,235,51,2022-09-12 02:52:41.038,0.0151,29449.2599157366130,35323.26,5874.00008426338900,1196.627534756689800,31,5,Em análise
724,665,76,2018-06-12 04:36:29.107,0.0158,84721.2989297163700,118728.36,34007.06107028363500,2241.574244558620000,58,4,Enviada
725,71,60,2014-11-29 01:33:55.147,0.0134,7935.8562291234540,11238.07,3302.21377087654540,204.853600157601360,55,1,Validação documentos
726,664,40,2019-05-14 19:33:50.515,0.0122,62753.8074060051000,74053.60,11299.79259399490500,1006.167231577935700,118,0,Validação documentos
727,373,91,2018-09-21 03:27:19.778,0.0145,27362.6754348809950,39678.73,12316.05456511900800,646.915515579678400,66,0,Em análise
728,240,78,2017-12-19 21:42:34.689,0.0139,143646.1693349632800,175029.36,31383.19066503669500,2620.185827869356000,104,1,Em análise
729,41,19,2020-02-12 01:19:31.156,0.0236,56081.2099808358700,72668.12,16586.91001916412600,1523.772816973383400,87,4,Enviada
730,1,63,2021-03-11 18:10:56.260,0.0146,105449.4521851800700,187557.42,82107.96781481995000,2500.036084530224000,66,5,Validação documentos
731,264,73,2013-09-24 16:18:59.977,0.0154,56364.9965805960200,91748.90,35383.90341940398000,6754.834520377220500,9,1,Validação documentos
732,671,65,2020-04-08 20:43:43.529,0.0167,56691.8817447085750,81378.40,24686.51825529142300,2705.860060237886000,26,3,Em análise
733,846,8,2016-03-09 17:18:08.273,0.0209,170697.8849152857000,207945.48,37247.59508471433000,4192.834784443660000,92,1,Em análise
734,200,76,2011-12-28 14:13:36.845,0.0153,38846.9704727224000,55184.05,16337.07952727760000,782.003353293583100,94,0,Validação documentos
735,479,79,2022-07-26 22:25:23.452,0.0185,57697.3292621988400,108146.71,50449.38073780117000,2054.079806321228700,40,1,Enviada
736,324,89,2019-01-22 13:45:09.508,0.0180,56932.4311665777800,90114.81,33182.37883342222000,3564.614750168060700,19,5,Em análise
737,853,83,2021-11-29 12:38:05.094,0.0213,109159.9895859678200,166855.20,57695.21041403220000,2540.906490770906000,117,2,Aprovada
738,494,12,2017-09-12 08:08:00.046,0.0187,56009.0181210696000,108196.95,52187.93187893039400,57056.386759933790000,1,2,Validação documentos
739,428,24,2020-08-01 02:20:25.199,0.0113,5069.7762410224520,9066.12,3996.34375897754850,158.241981295250400,40,5,Validação documentos
740,559,95,2016-03-17 01:29:53.912,0.0177,61654.5809860111800,78489.96,16835.37901398883000,1660.813470726567000,61,1,Aprovada
741,71,72,2010-11-19 13:39:23.763,0.0224,193694.6872232576400,229631.39,35936.70277674237000,11247.447108427230000,22,6,Em análise
742,459,43,2010-09-02 20:38:18.336,0.0200,72318.2386117519500,144082.58,71764.34138824804000,2202.253936693686200,54,2,Em análise
743,166,54,2017-04-09 11:14:12.226,0.0219,20274.2966547043720,38096.71,17822.41334529562700,819.891034639271900,36,3,Aprovada
744,193,58,2011-03-02 07:28:53.539,0.0092,35693.2814457002400,57332.83,21639.54855429976000,1876.935234290380000,21,1,Em análise
745,413,2,2011-07-14 13:07:06.155,0.0155,166124.1969799351600,240332.79,74208.59302006484000,6185.519491447867000,35,3,Aprovada
746,863,88,2011-09-21 02:58:27.416,0.0155,124684.8415150220800,225304.74,100619.89848497791000,2377.198532427534700,109,1,Em análise
747,744,68,2016-03-28 09:41:17.734,0.0121,47889.7437532763200,93945.95,46056.20624672367600,959.527092839416500,77,4,Em análise
748,920,20,2017-12-02 10:34:41.359,0.0195,53021.1546345456500,96121.38,43100.22536545435000,1580.186831473070500,55,2,Em análise
749,703,46,2022-04-27 02:34:29.261,0.0126,138465.9086531354400,235337.64,96871.73134686457000,4705.301761534871000,37,3,Enviada
750,722,78,2011-06-01 06:52:14.949,0.0130,37946.4089863054800,73040.53,35094.12101369451600,2378.007688910380200,18,2,Aprovada
751,748,37,2016-07-31 07:33:44.197,0.0246,23817.5333477156350,28605.22,4787.68665228436600,640.973107493794300,101,0,Em análise
752,964,61,2020-07-02 02:33:31.278,0.0151,7998.0046755633110,13044.66,5046.65532443668900,163.969146064889630,89,2,Aprovada
753,662,59,2013-10-21 07:25:51.399,0.0178,120670.4558057737900,163155.25,42484.79419422621000,2508.074003318573400,110,1,Enviada
754,105,63,2010-08-01 03:14:07.354,0.0163,3898.3965323988870,5595.07,1696.67346760111290,76.970092311375600,108,5,Validação documentos
755,719,100,2016-03-05 16:10:34.733,0.0220,44597.0985245888900,66908.62,22311.52147541110400,1345.839259219019100,60,4,Validação documentos
756,719,52,2012-01-30 08:51:04.709,0.0174,134868.7874571815200,194598.94,59730.15254281848000,8042.633096666042000,20,6,Em análise
757,44,1,2022-05-03 00:44:29.599,0.0183,5978.4283848064960,11071.34,5092.91161519350400,228.195194974837650,36,5,Aprovada
758,941,80,2018-10-30 21:35:36.975,0.0204,63407.8880402795840,115114.34,51706.45195972041000,4059.202314046501700,19,6,Em análise
759,535,2,2015-04-30 10:31:44.052,0.0117,177847.0315027426700,228852.60,51005.56849725732000,12996.339636336137000,15,5,Em análise
760,940,40,2021-12-01 12:01:26.118,0.0195,690.1223427729827,1069.87,379.74765722701716,355.186696292133900,2,1,Enviada
761,748,2,2013-12-31 22:33:27.089,0.0135,84699.8187098828200,167769.55,83069.73129011717000,1878.027962658055500,70,5,Em análise
762,630,48,2018-06-06 20:15:20.451,0.0178,156507.9959321465600,211134.90,54626.90406785343000,3225.061795951521600,113,5,Validação documentos
763,258,54,2018-09-27 14:41:55.250,0.0242,95883.7622578133600,128146.79,32263.02774218662700,3045.865310080282000,60,3,Em análise
764,764,99,2020-05-03 03:52:26.920,0.0080,190982.6461518239500,248370.87,57388.22384817604000,96638.740726895380000,2,3,Em análise
765,104,28,2020-06-29 15:08:04.064,0.0176,92202.7292141279800,129084.96,36882.23078587203000,1966.273925335874000,100,3,Aprovada
766,28,65,2011-06-13 21:58:31.029,0.0127,35803.4519861031700,43973.88,8170.42801389682100,9236.846058475574000,4,2,Enviada
767,75,10,2018-02-17 03:58:42.097,0.0168,165919.1619580526300,198479.27,32560.10804194736600,3785.888444403087800,80,6,Em análise
768,703,92,2022-08-28 20:01:54.164,0.0247,73881.6945037435000,106603.67,32721.97549625648800,1969.597219270284800,107,1,Aprovada
769,653,69,2015-11-29 20:14:08.484,0.0102,44799.8931050644600,81516.24,36716.34689493554500,946.156492244668800,65,5,Em análise
770,846,48,2019-12-06 09:32:02.903,0.0146,159428.9261208739500,209543.32,50114.39387912607000,27945.689085533064000,6,5,Em análise
771,235,87,2017-06-20 17:43:27.317,0.0170,67939.9262266563300,89128.19,21188.26377334367500,1550.872816161405400,81,1,Validação documentos
772,616,50,2022-10-30 23:54:32.300,0.0112,174060.8819911059000,209113.53,35052.64800889407000,3385.552860762282800,77,2,Em análise
773,25,54,2022-06-04 12:05:56.380,0.0132,48580.4475384768960,84332.15,35751.70246152310000,1077.038217077320700,69,4,Enviada
774,809,72,2022-11-11 14:19:46.215,0.0087,140370.2267762646700,182647.06,42276.83322373532000,2177.427582589302000,95,1,Aprovada
775,528,3,2012-06-06 21:16:37.057,0.0146,138107.5887832387800,232607.06,94499.47121676123000,2549.155373988813000,108,3,Validação documentos
776,938,11,2021-04-03 17:30:50.645,0.0241,19382.4404389506960,31692.39,12309.94956104930300,553.496194094301000,78,2,Enviada
777,599,6,2010-11-05 00:36:32.575,0.0118,109119.4299594364000,132332.25,23212.82004056360000,2945.186074324443300,49,0,Em análise
778,398,71,2014-08-05 18:21:41.186,0.0193,99837.1933263486100,150688.55,50851.35667365137000,2213.062783427741600,107,2,Validação documentos
779,625,86,2021-11-12 13:53:33.774,0.0098,11133.3270975989470,18797.31,7663.98290240105400,192.181592232348350,86,5,Validação documentos
780,685,53,2022-02-26 14:55:50.659,0.0241,72778.4695123935500,98544.47,25766.00048760644000,5031.219309199697000,18,3,Em análise
781,520,21,2017-01-19 07:34:28.595,0.0155,3771.1121753234947,6016.28,2245.16782467650500,72.156018276434840,108,6,Enviada
782,260,54,2018-04-22 22:05:06.773,0.0236,74206.7948609500500,113537.92,39331.12513904995000,2141.388736696425000,73,0,Aprovada
783,259,48,2021-09-10 19:47:06.493,0.0176,26310.4940471173940,48990.18,22679.68595288260600,13503.555400580850000,2,3,Validação documentos
784,757,28,2019-07-25 11:16:07.638,0.0195,40098.0150241879460,51246.88,11148.86497581205500,4085.488502648681000,11,5,Em análise
785,362,71,2014-05-23 20:05:35.273,0.0210,93068.1105202618200,127004.03,33935.91947973818000,2180.795170317593600,109,5,Em análise
786,929,85,2014-02-15 00:07:27.499,0.0156,49126.3406524594200,95604.71,46478.36934754059000,7462.752458276709000,7,6,Em análise
787,275,88,2021-06-27 14:55:52.822,0.0089,106882.0523817601200,162305.24,55423.18761823987000,1473.950362729293600,117,6,Validação documentos
788,316,23,2018-09-13 20:00:45.636,0.0220,71536.2460491103600,103707.54,32171.29395088963800,1977.663054071574000,73,5,Enviada
789,483,64,2021-05-24 15:33:31.511,0.0181,27456.3947981395250,54311.74,26855.34520186047300,14102.032247823183000,2,3,Validação documentos
790,221,1,2015-09-25 21:20:50.398,0.0162,163143.7544251017000,237862.12,74718.36557489829000,16311.438901658084000,11,2,Validação documentos
791,50,65,2010-03-23 13:43:29.975,0.0199,51413.6374995259000,69141.96,17728.32250047410300,2140.060020618296700,33,4,Aprovada
792,509,78,2018-04-01 23:33:23.787,0.0176,116505.8916255487700,145754.48,29248.58837445124000,2410.407805658658000,109,5,Aprovada
793,441,73,2010-07-05 16:01:32.069,0.0234,26938.4159130810880,37307.53,10369.11408691891000,2037.849624845897600,16,6,Em análise
794,240,58,2022-04-07 01:02:32.516,0.0121,91576.6904864095300,169686.87,78110.17951359047000,1523.793457017764200,108,5,Aprovada
795,50,48,2018-10-06 22:46:49.546,0.0086,103368.1227496809900,138819.26,35451.13725031902000,1992.523072506235800,69,0,Enviada
796,229,8,2015-07-04 10:39:43.627,0.0171,19732.3368004549050,32212.65,12480.31319954509500,623.044513001242400,46,2,Aprovada
797,883,5,2017-10-28 11:51:19.674,0.0122,5633.1013174985070,7781.16,2148.05868250149200,238.709614234411800,28,3,Em análise
798,168,74,2010-05-18 17:58:50.705,0.0182,166113.4078676255300,241713.80,75600.39213237447000,3783.062165800072000,89,1,Validação documentos
799,782,3,2013-09-11 00:32:34.118,0.0225,89812.9030648352300,132084.99,42272.08693516475600,2336.146688991655500,90,1,Aprovada
800,364,63,2012-04-02 04:22:23.218,0.0129,149714.5708619324700,248929.89,99215.31913806753000,3770.882402388657300,56,6,Aprovada
801,144,17,2019-01-10 06:10:36.859,0.0116,122926.3442334575100,214142.12,91215.77576654249000,1983.812051411229300,110,3,Validação documentos
802,106,53,2013-11-03 15:32:30.687,0.0117,165296.0757396177500,231008.41,65712.33426038224000,4385.414953742949000,50,1,Validação documentos
803,502,39,2017-09-05 09:15:14.533,0.0150,50463.2773955275800,80401.46,29938.18260447243300,1574.978070837718600,44,2,Em análise
804,745,20,2022-01-26 02:54:11.107,0.0100,106572.4042851447400,197395.77,90823.36571485524000,1653.016273828992800,104,0,Validação documentos
805,686,69,2015-09-04 15:45:24.571,0.0212,98827.9454045111600,152376.13,53548.18459548884000,2835.736320025481300,64,2,Aprovada
806,8,20,2011-05-13 05:01:59.454,0.0179,73342.5207514666400,92857.93,19515.40924853335300,1564.444259695352200,103,1,Aprovada
807,647,73,2021-06-04 04:34:34.670,0.0227,152628.8689143604700,184030.94,31402.07108563952000,3728.450669163471000,118,4,Em análise
808,534,69,2016-01-02 09:04:09.994,0.0095,1484.3013537150960,2414.52,930.21864628490390,32.172651116886420,61,0,Validação documentos
809,957,32,2019-06-02 03:09:24.586,0.0124,128555.7732177766400,184089.59,55533.81678222335000,5814.583165714664000,26,2,Enviada
810,500,52,2014-05-08 05:51:04.191,0.0092,61615.0676224824860,94458.71,32843.64237751752000,975.576046916517300,95,1,Em análise
811,261,88,2014-03-20 14:28:36.427,0.0120,78244.5898322073000,110920.84,32676.25016779268500,1538.501801963190700,79,5,Enviada
812,866,43,2013-11-21 09:15:28.861,0.0215,159304.0295150732000,195549.58,36245.55048492679600,11286.713822249616000,17,3,Enviada
813,801,61,2021-09-15 05:51:08.168,0.0125,62904.5282855246500,74463.48,11558.95171447534400,1777.937199169954000,47,1,Validação documentos
814,350,98,2015-03-07 18:59:18.674,0.0170,41894.9387350598100,70259.17,28364.23126494019000,861.440544947331800,104,3,Validação documentos
815,877,37,2012-12-14 11:30:23.604,0.0086,118180.6913162139500,139790.89,21610.19868378606000,1825.678570242344000,95,3,Enviada
816,668,73,2010-06-16 23:18:14.083,0.0213,6723.8977842148190,11348.89,4624.99221578518100,166.697455570218860,93,1,Enviada
817,736,72,2018-12-18 13:52:42.233,0.0097,77975.0856776012500,109138.96,31163.87432239875500,2269.203490619880000,42,3,Em análise
818,170,69,2021-02-16 17:11:59.518,0.0163,113982.9149410545400,178496.83,64513.91505894545000,2501.015871010696600,84,5,Aprovada
819,307,53,2014-06-20 20:13:00.525,0.0224,156716.6294745536300,228344.44,71627.81052544636000,3815.811756285840000,114,5,Enviada
820,391,74,2017-01-13 03:54:57.845,0.0215,184105.2218549679400,236819.74,52714.51814503205000,5020.885285789066000,73,5,Enviada
821,495,60,2018-12-03 22:15:14.221,0.0126,16629.1374829987500,27669.04,11039.90251700125000,837.336505606277900,23,4,Em análise
822,908,86,2014-03-18 04:27:39.100,0.0086,177829.3968834230300,224718.18,46888.78311657697000,2609.555372673328300,103,6,Em análise
823,299,52,2012-10-28 15:45:41.230,0.0210,164242.5565923536800,200871.16,36628.60340764634000,16877.572657526220000,11,3,Aprovada
824,862,50,2018-09-08 17:11:31.742,0.0225,3465.8471914532297,4873.79,1407.94280854677030,139.002753833338520,37,2,Validação documentos
825,842,30,2013-04-23 10:13:38.054,0.0183,155137.2390702260000,216543.76,61406.52092977400000,4597.288745777993000,53,6,Aprovada
826,249,65,2015-12-14 00:42:55.088,0.0125,79031.0769915524900,104732.41,25701.33300844752400,2105.048983262413500,51,2,Enviada
827,118,61,2022-08-16 17:26:50.426,0.0104,144897.5775113247800,172724.05,27826.47248867520500,5081.367643539269000,34,3,Enviada
828,192,31,2017-01-17 01:57:11.271,0.0089,56811.3684467935500,84778.45,27967.08155320644400,5444.535416857567000,11,2,Validação documentos
829,428,34,2021-11-05 10:26:51.124,0.0173,151225.8631060898500,241459.70,90233.83689391016000,14063.797691024994000,12,6,Aprovada
830,785,20,2022-01-18 15:27:01.280,0.0172,98325.9911230895400,178341.12,80015.12887691046000,2059.011796772083500,101,5,Validação documentos
831,596,29,2016-09-11 19:51:52.896,0.0101,72657.8581743260300,90330.42,17672.56182567396500,1071.063880118257900,115,0,Em análise
832,650,89,2014-09-26 05:57:54.580,0.0193,118013.5915446757900,161508.01,43494.41845532423000,2533.181429163321000,120,2,Validação documentos
833,122,42,2018-09-08 11:32:19.195,0.0080,138673.0589597116600,187986.03,49312.97104028833600,2332.802471595851300,81,3,Enviada
834,309,3,2018-02-09 19:23:40.802,0.0094,131896.2516905076300,179270.80,47374.54830949237000,1837.838784110190800,120,5,Aprovada
835,931,79,2014-06-03 04:39:43.210,0.0186,3206.1451848650430,4721.33,1515.18481513495700,116.329594571367110,39,4,Em análise
836,757,2,2016-08-28 00:23:11.974,0.0111,113587.3934365194600,150957.25,37369.85656348054000,4472.363053961645000,30,4,Em análise
837,359,76,2016-05-05 14:30:51.130,0.0149,139778.6818458888400,248097.62,108318.93815411117000,2611.330945965114000,108,3,Enviada
838,141,43,2016-08-14 10:38:08.700,0.0170,103532.8101288168500,131476.38,27943.56987118314600,3216.533745409195000,47,6,Aprovada
839,13,67,2021-06-16 13:44:45.840,0.0203,100497.3590562033400,137402.84,36905.48094379666000,3578.869713836667000,42,5,Em análise
840,396,93,2021-04-09 03:46:19.878,0.0239,136950.6859248262200,162822.76,25872.07407517378000,7564.553973607726000,24,6,Enviada
841,538,61,2020-01-21 01:12:13.195,0.0171,45647.2818281841400,74405.70,28758.41817181585800,912.652040210465200,114,1,Aprovada
842,654,96,2013-12-18 15:43:33.239,0.0105,72915.8638898813000,94891.00,21975.13611011871000,1422.152921460297000,74,5,Em análise
843,558,15,2017-06-07 20:37:07.298,0.0138,14941.3038440906240,19433.82,4492.51615590937500,710.737474176693700,25,1,Validação documentos
844,932,91,2019-12-14 11:58:16.836,0.0154,154522.2567716413000,248291.25,93768.99322835871000,3152.351912651989000,92,6,Em análise
845,206,81,2015-04-19 04:27:35.622,0.0148,68519.8959263310000,99761.69,31241.79407366900700,1375.324039753742700,91,2,Validação documentos
846,96,97,2022-03-03 16:50:53.071,0.0187,24384.2690428955940,28789.72,4405.45095710440700,1019.501719478591000,32,1,Em análise
847,11,81,2012-10-24 01:41:12.746,0.0080,31830.0400293400900,39716.25,7886.20997065990900,637.426081082161000,64,5,Aprovada
848,549,26,2020-04-27 09:01:10.265,0.0227,65050.5596767808000,81594.72,16544.16032321920300,1616.622104595495000,109,2,Enviada
849,57,55,2019-09-21 01:23:28.351,0.0151,149582.4858469054000,186306.31,36723.82415309461000,2884.006055942015300,102,1,Validação documentos
850,147,68,2020-05-13 21:50:08.828,0.0193,115739.4574024492600,137376.81,21637.35259755073300,2732.241397759057000,89,4,Em análise
851,208,23,2012-09-28 02:15:23.802,0.0229,132221.0770819332000,158644.24,26423.16291806679000,3808.459619834932000,70,1,Em análise
852,166,15,2015-10-15 08:30:39.486,0.0240,56142.1924893189500,92806.93,36664.73751068104000,1509.871754801913000,94,1,Em análise
853,154,95,2014-08-10 09:42:00.361,0.0249,17802.9654919617100,33572.37,15769.40450803829100,524.138774820905700,76,2,Aprovada
